nrMessages,payloadSize,sendTimeMs,receiveTimeMs,bandwidthSendMBps,bandwidthReceiveMBps,throughputSendNbMessagesPs,throughputReceiveNbMessagesPs
50000,1024,355,252,144.22535211267606,203.17460317460316,140845.0704225352,198412.6984126984
